0.2,Max14:9.0,Sherman12:9.2,Chris20:9.3,Jeffrey1:9.3,Marcus17:9.0,Karen13:9.2,Ryan18:8.8,Frank8:9.1,Joeseph9:9.0,Jose15:9.3,Martin16:9.2,Khoman 6:8.8,Jessica10:8.8,Jonathan5:8.9,Tom11:8.8,Michael7:9.0,Vivien3:8.9,Alex2:9.3,John4:9.0
0.2,Max14:9.0,Sherman12:9.2,Chris20:9.3,Jeffrey1:9.3,Marcus17:9.0,Karen13:9.3,Ryan18:8.7,Frank8:9.1,Joeseph9:9.1,Jose15:9.3,Martin16:9.2,Khoman 6:8.7,Jessica10:8.8,Jonathan5:9.0,Tom11:8.8,Michael7:8.9,Vivien3:8.8,Alex2:9.3,John4:9.1
0.2,Max14:8.9,Sherman12:9.2,Chris20:9.6,Jeffrey1:9.6,Marcus17:9.0,Karen13:9.3,Ryan18:8.7,Frank8:9.1,Joeseph9:9.0,Jose15:9.6,Martin16:9.3,Khoman 6:8.7,Jessica10:8.7,Jonathan5:8.9,Tom11:8.7,Michael7:9.0,Vivien3:8.8,Alex2:9.6,John4:9.0
0.0,Max14:8.9,Sherman12:9.2,Chris20:9.6,Jeffrey1:9.6,Marcus17:9.0,Karen13:9.4,Ryan18:8.6,Frank8:9.1,Joeseph9:9.1,Jose15:9.6,Martin16:9.3,Khoman 6:8.6,Jessica10:8.7,Jonathan5:9.0,Tom11:8.7,Michael7:8.9,Vivien3:8.7,Alex2:9.6,John4:9.1
0.84,Max14:8.7,Sherman12:9.6,Chris20:9.4,Danny19:9.1,Jeffrey1:9.0,Marcus17:7.9,Karen13:9.4,Ryan18:8.9,Frank8:9.5,Joeseph9:9.1,Jose15:9.0,Martin16:8.6,Khoman 6:9.0,Jessica10:9.0,Jonathan5:9.4,Tom11:9.1,Michael7:9.0,Vivien3:8.9,Alex2:8.5,John4:9.0
1.05,Max14:9.0,Sherman12:9.1,Chris20:9.1,Danny19:9.1,Jeffrey1:9.0,Marcus17:8.9,Karen13:9.1,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:8.9,Martin16:8.9,Khoman 6:8.9,Jessica10:9.0,Jonathan5:9.1,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.9,John4:9.0
1.05,Max14:9.0,Sherman12:9.2,Chris20:9.2,Danny19:9.2,Jeffrey1:9.0,Marcus17:8.8,Karen13:9.2,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:8.8,Martin16:8.8,Khoman 6:8.8,Jessica10:9.0,Jonathan5:9.2,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.8,John4:9.0
1.0333333333333334,Max14:9.0,Sherman12:9.3,Chris20:9.3,Danny19:9.3,Jeffrey1:9.0,Marcus17:8.7,Karen13:9.3,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:8.7,Martin16:8.7,Khoman 6:8.7,Jessica10:9.0,Jonathan5:9.3,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.7,John4:9.0
0.95,Max14:9.0,Sherman12:9.4,Chris20:9.4,Danny19:9.4,Jeffrey1:9.0,Marcus17:8.6,Karen13:9.4,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:8.6,Martin16:8.7,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.4,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.6,John4:9.0
0.9,Max14:9.0,Sherman12:9.4,Chris20:9.4,Danny19:9.5,Jeffrey1:9.0,Marcus17:8.6,Karen13:9.4,Ryan18:9.0,Frank8:9.1,Joeseph9:9.0,Jose15:8.6,Martin16:8.7,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.4,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.6,John4:8.9
0.8833333333333333,Max14:9.0,Sherman12:9.4,Chris20:9.4,Danny19:9.5,Jeffrey1:9.0,Marcus17:8.6,Karen13:9.4,Ryan18:9.0,Frank8:9.1,Joeseph9:9.0,Jose15:8.6,Martin16:8.7,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.5,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.6,John4:8.9
0.9166666666666666,Max14:9.0,Sherman12:9.4,Chris20:9.4,Danny19:9.5,Jeffrey1:9.0,Marcus17:8.6,Karen13:9.4,Ryan18:9.0,Frank8:9.1,Joeseph9:9.0,Jose15:8.6,Martin16:8.7,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.6,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.6,John4:8.9
0.9166666666666666,Max14:9.0,Sherman12:9.4,Chris20:9.4,Danny19:9.5,Jeffrey1:9.0,Marcus17:8.6,Karen13:9.4,Ryan18:9.0,Frank8:9.1,Joeseph9:9.0,Jose15:8.6,Martin16:8.7,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.6,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.6,John4:8.9
1.0571428571428572,Max14:9.0,Sherman12:9.1,Chris20:9.0,Danny19:9.1,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.1,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.9,Khoman 6:8.9,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.0571428571428572,Max14:9.0,Sherman12:9.2,Chris20:9.0,Danny19:9.2,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.2,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.8,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.0571428571428572,Max14:9.0,Sherman12:9.3,Chris20:9.0,Danny19:9.3,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.7,Khoman 6:8.7,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.0285714285714285,Max14:9.0,Sherman12:9.4,Chris20:9.0,Danny19:9.4,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.6,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9714285714285714,Max14:9.0,Sherman12:9.5,Chris20:9.1,Danny19:9.5,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.5,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.1,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.9,John4:9.0
0.9857142857142858,Max14:9.0,Sherman12:9.6,Chris20:9.1,Danny19:9.5,Jeffrey1:9.0,Marcus17:8.9,Karen13:9.4,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.4,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.2,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:8.9,John4:9.0
0.9571428571428572,Max14:9.0,Sherman12:9.7,Chris20:9.1,Danny19:9.5,Jeffrey1:9.0,Marcus17:8.8,Karen13:9.4,Ryan18:9.0,Frank8:9.1,Joeseph9:9.0,Jose15:9.0,Martin16:8.4,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.3,Tom11:9.0,Michael7:9.0,Vivien3:8.9,Alex2:8.9,John4:9.0
0.9571428571428572,Max14:9.0,Sherman12:9.7,Chris20:9.1,Danny19:9.5,Jeffrey1:9.0,Marcus17:8.8,Karen13:9.4,Ryan18:9.0,Frank8:9.1,Joeseph9:9.0,Jose15:9.0,Martin16:8.4,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.3,Tom11:9.0,Michael7:9.0,Vivien3:8.9,Alex2:8.9,John4:9.0
1.0125,Max14:9.0,Sherman12:9.1,Chris20:9.0,Danny19:9.1,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.1,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.9,Khoman 6:8.9,Jessica10:9.1,Jonathan5:9.1,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
1.0125,Max14:9.0,Sherman12:9.2,Chris20:9.0,Danny19:9.2,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.2,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.8,Jessica10:9.2,Jonathan5:9.2,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9875,Max14:9.0,Sherman12:9.3,Chris20:9.0,Danny19:9.3,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.7,Khoman 6:8.7,Jessica10:9.3,Jonathan5:9.3,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.975,Max14:9.0,Sherman12:9.4,Chris20:9.0,Danny19:9.4,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.6,Khoman 6:8.7,Jessica10:9.3,Jonathan5:9.3,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.975,Max14:9.0,Sherman12:9.5,Chris20:9.0,Danny19:9.5,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.6,Khoman 6:8.7,Jessica10:9.3,Jonathan5:9.3,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.975,Max14:9.0,Sherman12:9.6,Chris20:9.0,Danny19:9.5,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.6,Khoman 6:8.7,Jessica10:9.3,Jonathan5:9.4,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9625,Max14:9.0,Sherman12:9.6,Chris20:9.0,Danny19:9.5,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.1,Joeseph9:9.0,Jose15:9.0,Martin16:8.6,Khoman 6:8.7,Jessica10:9.3,Jonathan5:9.4,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9875,Max14:9.0,Sherman12:9.6,Chris20:9.0,Danny19:9.5,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.2,Joeseph9:9.0,Jose15:9.0,Martin16:8.6,Khoman 6:8.7,Jessica10:9.3,Jonathan5:9.4,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.95,Max14:9.0,Sherman12:9.7,Chris20:9.0,Danny19:9.6,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.2,Joeseph9:9.0,Jose15:9.0,Martin16:8.6,Khoman 6:8.7,Jessica10:9.3,Jonathan5:9.5,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9625,Max14:9.0,Sherman12:9.7,Chris20:9.0,Danny19:9.6,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.3,Joeseph9:9.0,Jose15:9.0,Martin16:8.6,Khoman 6:8.7,Jessica10:9.3,Jonathan5:9.5,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.95,Max14:9.0,Sherman12:9.7,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.4,Joeseph9:9.0,Jose15:9.0,Martin16:8.6,Khoman 6:8.7,Jessica10:9.3,Jonathan5:9.5,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9375,Max14:9.0,Sherman12:9.7,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.4,Joeseph9:9.0,Jose15:9.0,Martin16:8.6,Khoman 6:8.7,Jessica10:9.3,Jonathan5:9.6,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9375,Max14:9.0,Sherman12:9.7,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.4,Joeseph9:9.0,Jose15:9.0,Martin16:8.6,Khoman 6:8.7,Jessica10:9.3,Jonathan5:9.6,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9777777777777777,Max14:9.0,Sherman12:9.1,Chris20:9.0,Danny19:9.1,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.1,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.9,Khoman 6:8.9,Jessica10:9.1,Jonathan5:9.1,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9777777777777777,Max14:9.0,Sherman12:9.2,Chris20:9.0,Danny19:9.2,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.2,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.8,Jessica10:9.2,Jonathan5:9.2,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9555555555555556,Max14:9.0,Sherman12:9.3,Chris20:9.0,Danny19:9.3,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.7,Jessica10:9.3,Jonathan5:9.3,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9333333333333333,Max14:9.0,Sherman12:9.4,Chris20:9.0,Danny19:9.4,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.6,Jessica10:9.3,Jonathan5:9.4,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9333333333333333,Max14:9.0,Sherman12:9.5,Chris20:9.0,Danny19:9.5,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.6,Jessica10:9.3,Jonathan5:9.4,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9444444444444444,Max14:9.0,Sherman12:9.5,Chris20:9.0,Danny19:9.6,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.0,Frank8:9.0,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.6,Jessica10:9.3,Jonathan5:9.5,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9222222222222223,Max14:9.0,Sherman12:9.5,Chris20:9.0,Danny19:9.6,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.1,Frank8:9.1,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.6,Jessica10:9.3,Jonathan5:9.5,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9222222222222223,Max14:9.0,Sherman12:9.6,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.1,Frank8:9.1,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.6,Jessica10:9.3,Jonathan5:9.5,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:8.9,Sherman12:9.6,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.1,Frank8:9.1,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.6,Jessica10:9.3,Jonathan5:9.6,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9222222222222223,Max14:8.9,Sherman12:9.6,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.1,Frank8:9.2,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.6,Jessica10:9.3,Jonathan5:9.6,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9111111111111111,Max14:8.9,Sherman12:9.6,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.1,Frank8:9.3,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.6,Jessica10:9.3,Jonathan5:9.6,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:8.9,Sherman12:9.6,Chris20:9.0,Danny19:9.8,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.1,Frank8:9.3,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.6,Jessica10:9.3,Jonathan5:9.6,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.8888888888888888,Max14:8.9,Sherman12:9.6,Chris20:9.0,Danny19:9.8,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.1,Frank8:9.3,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.6,Jessica10:9.3,Jonathan5:9.7,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:8.9,Sherman12:9.6,Chris20:9.0,Danny19:9.8,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.1,Frank8:9.4,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.6,Jessica10:9.3,Jonathan5:9.7,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:8.9,Sherman12:9.6,Chris20:9.0,Danny19:9.8,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.1,Frank8:9.4,Joeseph9:9.0,Jose15:9.0,Martin16:8.8,Khoman 6:8.6,Jessica10:9.3,Jonathan5:9.7,Tom11:9.0,Michael7:9.0,Vivien3:9.0,Alex2:9.0,John4:9.0
0.95,Max14:8.9,Sherman12:9.1,Chris20:9.0,Danny19:9.1,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.1,Ryan18:9.1,Frank8:9.0,Joeseph9:8.9,Jose15:9.0,Martin16:9.0,Khoman 6:8.9,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.9,Vivien3:9.0,Alex2:9.0,John4:9.0
0.95,Max14:8.8,Sherman12:9.2,Chris20:9.0,Danny19:9.2,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.2,Ryan18:9.2,Frank8:9.0,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.8,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.8,Vivien3:9.0,Alex2:9.0,John4:9.0
0.92,Max14:8.7,Sherman12:9.3,Chris20:9.0,Danny19:9.3,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.3,Ryan18:9.3,Frank8:9.0,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.7,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.7,Vivien3:9.0,Alex2:9.0,John4:9.0
0.91,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:9.4,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.3,Frank8:9.0,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.91,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:9.5,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.3,Frank8:9.0,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.9,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:9.6,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.3,Frank8:9.0,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.88,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.3,Frank8:9.0,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.89,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:9.7,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.1,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.87,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:9.8,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.1,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.87,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:9.8,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.2,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.0,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.87,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:9.9,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.2,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.1,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.87,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:9.9,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.3,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.2,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.86,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:10.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.3,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.2,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.85,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:10.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.4,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.2,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.87,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:10.0,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.4,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.3,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.85,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:10.1,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.4,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.3,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.86,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:10.1,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.5,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.4,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.85,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:10.2,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.5,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.4,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.84,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:10.2,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.6,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.4,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.85,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:10.2,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.6,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.5,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.83,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:10.3,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.6,Joeseph9:8.8,Jose15:9.0,Martin16:9.0,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.5,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
0.82,Max14:8.7,Sherman12:9.4,Chris20:9.0,Danny19:10.3,Jeffrey1:9.0,Marcus17:9.0,Karen13:9.4,Ryan18:9.4,Frank8:9.7,Joeseph9:8.8,Jose15:9.0,Martin16:8.9,Khoman 6:8.6,Jessica10:9.0,Jonathan5:9.5,Tom11:9.0,Michael7:8.6,Vivien3:9.0,Alex2:9.0,John4:9.0
